order_id;customer_id;order_status;order_purchase_timestamp;order_approved_at;order_delivered_carrier_date;order_delivered_customer_date;order_estimated_delivery_date
0d9664d8da1dc4337269071b39e19423;64c17343b6c53ee761fd232e84384848;delivered;06/10/2016 22:00;06/10/2016 22:37;10/10/2016 22:37;27/10/2016 13:36;30/11/2016 0:00
62246c16a32a0866943f17d7b42db940;6443519fe0538b895632d5d7817aaff3;delivered;06/10/2016 0:06;06/10/2016 15:58;21/10/2016 16:30;31/10/2016 9:45;02/12/2016 0:00
ca3b8093576a51bea61c9782c7771f62;4ab07666a1b8ff428bda51600a94f753;delivered;05/10/2016 17:14;06/10/2016 16:02;21/10/2016 16:33;24/10/2016 16:33;25/11/2016 0:00
57c0b0276ce0eaf721a4424bf077ce8b;680043a09260a212d1dec021dd1efadc;delivered;08/10/2016 8:05;08/10/2016 9:03;12/10/2016 9:03;09/11/2016 13:41;14/12/2016 0:00
7cb5aaf8b7b7b439174c2e4efdf4c7a3;c54f3adc4e82b43d49101975a9bedb2c;delivered;06/10/2016 10:13;06/10/2016 16:07;30/10/2016 14:58;07/11/2016 13:14;30/11/2016 0:00
99d3df1714b20b9eb9734e731927379a;89c9e4085217b358939bdfb269edc709;delivered;08/10/2016 23:46;09/10/2016 15:57;13/10/2016 15:57;16/10/2016 16:57;02/12/2016 0:00
5a7ae4ca802c14fdff19558a4fee8727;3140c5d46f2d38e4f14a9675359d6a27;invoiced;10/10/2016 17:16;12/10/2016 3:01;;;06/12/2016 0:00
5f4c8250b9e6ee47971e0b19da4aa0f2;14a2912b7f370c345cebcda474774f55;delivered;08/10/2016 10:31;08/10/2016 11:12;09/11/2016 11:34;18/11/2016 16:05;06/12/2016 0:00
9aa3197e4887919fde0307fc23601d7a;31a4ecf0bd3ea9436b7132bac1a1bdb3;delivered;06/10/2016 13:16;06/10/2016 16:06;14/10/2016 18:08;17/10/2016 19:08;28/11/2016 0:00
cda873529ca7ab71f677d5ec11a40304;76c74aaff2f3f7355f46d9818ad092b8;shipped;05/10/2016 16:57;06/10/2016 15:52;14/11/2016 11:14;;01/12/2016 0:00
389815397a4bcdf3dcf64b90c25b3140;3a47005be3c2748d25859444f49b0048;delivered;05/10/2016 20:36;06/10/2016 16:02;10/10/2016 16:03;16/10/2016 17:51;29/11/2016 0:00
96123b9ae5a9cdfd4efe5fe402a94675;7615536f9443d90e9971a9002fd9abf5;delivered;07/10/2016 16:50;08/10/2016 4:27;12/10/2016 4:27;27/10/2016 10:07;05/12/2016 0:00
7a7d2c889e27d93b2005462a8788e168;88927ff4f54b497957d9947e926ec6fe;delivered;05/10/2016 0:32;06/10/2016 15:57;30/10/2016 14:03;31/10/2016 14:03;25/11/2016 0:00
6e5fe7366a2e1bfbf3257dba0af1267f;5263febf1413e9a60ceb7b842008b7ef;delivered;09/10/2016 22:36;10/10/2016 12:02;14/10/2016 12:02;17/10/2016 13:02;06/12/2016 0:00
60856ac7677a70cd87ad25d9b34d051b;bf3143805b420affe47047794eae0872;invoiced;06/10/2016 14:36;06/10/2016 15:41;;;28/11/2016 0:00
04bc36cd51141e11c2cbbd188b6e47ca;ab421b93f847af0ef7301421bb36da5e;delivered;08/10/2016 20:28;09/10/2016 14:35;13/10/2016 14:35;16/10/2016 15:35;02/12/2016 0:00
76458889992169d3135b264dc13aec67;999196dca58a3db3d966d8f148532010;delivered;07/10/2016 10:05;07/10/2016 11:24;26/10/2016 11:43;20/10/2016 18:03;29/11/2016 0:00
7a36fa82d4bcff7d936c10be470b9c8e;bfebb91e718433a55143ee450423c983;delivered;05/10/2016 23:14;07/10/2016 3:12;14/10/2016 23:21;19/10/2016 20:57;05/12/2016 0:00
555761ab2426364f42e9e018047df4e0;f5389cd0ee02b3476058b95446ebc174;delivered;07/10/2016 14:42;07/10/2016 14:52;11/10/2016 14:52;31/10/2016 10:44;05/12/2016 0:00
4dd47e84e6b8ff4a63d0b8425e6d788e;96bbcbc8372c86da857d842dfda6bd72;unavailable;06/10/2016 23:49;07/10/2016 1:09;;;24/11/2016 0:00
b1d88d1e4179448cac98b8d433e23316;65d08e2bfce2c91a832885c4995025de;delivered;06/10/2016 15:14;07/10/2016 3:14;26/10/2016 11:51;27/10/2016 12:27;02/12/2016 0:00
f001655c8c646cd1b5185bbc2e7534f3;ce210e14256d0dea4b6b487c2ed032d0;delivered;04/10/2016 23:45;07/10/2016 16:37;21/10/2016 16:25;24/10/2016 16:25;28/11/2016 0:00
3e9334d33c1e64167920675211fb1aee;86445cd94757169dd251d4052f7d0544;delivered;10/10/2016 14:20;10/10/2016 15:02;14/10/2016 15:02;27/10/2016 12:38;06/12/2016 0:00
bd726a1bcd046edd7019cee8a66245f7;85a0cc8a137bc4c700f160c817467671;delivered;08/10/2016 18:39;11/10/2016 11:02;14/10/2016 18:00;15/10/2016 11:02;02/12/2016 0:00
92b44b87f1f7670b8911c5f0e642435e;e561a3f61440b031d3be286a696d06eb;delivered;05/10/2016 11:08;06/10/2016 7:45;10/10/2016 7:45;13/10/2016 7:45;25/11/2016 0:00
d0fc18b01244d3a08b0fd12deede8201;da70cbcb5012f2055b4f2c90d28725fc;delivered;06/10/2016 7:08;07/10/2016 3:09;21/10/2016 16:18;31/10/2016 11:27;30/11/2016 0:00
b19169c7cb8391fb8561e094d61c531a;620732fed5579e0bdfdddee02aad4c54;delivered;10/10/2016 15:49;10/10/2016 16:02;21/10/2016 18:22;28/10/2016 14:43;02/12/2016 0:00
25f680bf746bec3df11d48318ff015de;fd997caf29864e0b5e0d328a2d163e3f;delivered;09/10/2016 22:42;10/10/2016 11:02;27/10/2016 17:11;01/11/2016 18:04;02/12/2016 0:00
95e01270fcbae9863423400103359279;7a692b1ff18c8c21156b886e02e80040;delivered;04/10/2016 18:52;06/10/2016 15:51;01/11/2016 7:27;04/11/2016 17:54;24/11/2016 0:00
6335afd8e6b7eb0ebc8bb71ea0008f6f;d96619b47e477e6bcc377bb89f2ddaee;delivered;08/10/2016 2:18;10/10/2016 11:03;14/10/2016 11:03;17/10/2016 12:03;30/11/2016 0:00
56eb381fff8db8d35134693062514084;b102a37db53345d7eb418649b096f8e8;processing;09/10/2016 12:34;11/10/2016 5:03;;;30/12/2016 0:00
dbbbc904081f8e928028432e2e3d7686;1d34ed25963d5aae4cf3d7f3a4cda173;canceled;06/10/2016 13:24;07/10/2016 10:16;;;14/12/2016 0:00
d743f434cc2921729af830ce00d474b3;407136bd5649e73981dce394b201897d;delivered;06/10/2016 13:02;06/10/2016 16:00;15/10/2016 12:24;24/10/2016 18:13;30/11/2016 0:00
cf47ad2fb60cae3f74b943646f685c94;053716fea805d6b29d6f8b6113fefe4d;delivered;05/10/2016 20:09;06/10/2016 15:44;15/10/2016 12:40;24/10/2016 18:11;09/12/2016 0:00
03128233e78ed8ade6738f2043f4cf8d;da1c9a7e7fa9de1d48ecd6d6e027313e;delivered;04/10/2016 19:01;06/10/2016 15:43;30/10/2016 10:41;31/10/2016 17:06;28/11/2016 0:00
b582532527260a8be949eac9f4d0ccff;bce63020814afdf2717e3c9b9ff1534e;delivered;08/10/2016 14:31;11/10/2016 4:56;15/10/2016 12:39;24/10/2016 5:05;14/12/2016 0:00
d1eb8e4e276a4eea13a5c462c0765e60;9031f9dcde5860b34e6c65ac5c796d30;delivered;04/10/2016 19:30;06/10/2016 3:10;10/10/2016 3:10;13/10/2016 3:10;06/12/2016 0:00
5da2004d85f2828349d887c989da2adc;95f592086150f0c95d3082aea047b816;delivered;05/10/2016 20:20;07/10/2016 2:48;21/11/2016 10:23;26/11/2016 8:16;29/11/2016 0:00
05c7d88e9c05e1fa1428f1ff2dcc29da;98661b627038780e9e655a56ebc23dc6;delivered;07/10/2016 2:41;07/10/2016 3:15;30/10/2016 13:18;03/11/2016 9:13;29/11/2016 0:00
fbbc9a4fa88f1ccd651790df665b3e57;eba930c3950c6964961c7c72f7f6a461;delivered;04/10/2016 13:30;05/10/2016 2:45;09/10/2016 2:45;28/10/2016 17:05;02/12/2016 0:00
552e0a8dae101e32155120202f427b71;d1167e026b86aff77a4599738bf972dd;canceled;09/10/2016 11:23;10/10/2016 8:35;;;12/12/2016 0:00
c46b48abd599551232324a6e9077bf19;f760b83264231599706a6e4df91fd137;delivered;05/10/2016 11:01;06/10/2016 15:49;10/10/2016 15:49;13/10/2016 15:49;05/12/2016 0:00
dd11631d8b02780b78bd97ec44a1ca8c;a05daaa7b79d7053da895ee3b342cf2d;delivered;04/10/2016 23:08;06/10/2016 15:50;31/10/2016 14:38;04/11/2016 12:45;28/11/2016 0:00
cfdc6f2061897ed3b3f1a9ac3437c6f9;1365d1374ca6c72869ff0c56963f176c;delivered;04/10/2016 22:03;06/10/2016 15:44;10/10/2016 15:44;17/10/2016 15:36;28/11/2016 0:00
2ce9683175cdab7d1c95bcbb3e36f478;b2d7ae0415dbbca535b5f7b38056dd1f;invoiced;05/10/2016 21:03;06/10/2016 7:46;;;25/11/2016 0:00
770d331c84e5b214bd9dc70a10b829d0;6c57e6119369185e575b36712766b0ef;canceled;07/10/2016 14:52;07/10/2016 15:07;11/10/2016 15:07;14/10/2016 15:07;29/11/2016 0:00
50013835d7b14aefb452825864d3e414;66ab9fd5f2a463fcfa0995c05f46680c;delivered;04/10/2016 16:08;06/10/2016 15:53;21/10/2016 14:38;21/10/2016 16:19;24/11/2016 0:00
36989eb07a0de2d3d3129eea35553875;aadd27185177fc7ac9b364898ac09343;delivered;04/10/2016 13:11;04/10/2016 13:46;08/10/2016 13:46;11/10/2016 13:46;06/12/2016 0:00
ac00d3859c095d282f6bef69e0ed1b38;503d0a7d55227b38ccce96ec23251f5a;delivered;06/10/2016 18:03;06/10/2016 18:32;14/10/2016 18:00;15/10/2016 18:32;20/12/2016 0:00
8beb59392e21af5eb9547ae1a9938d06;bf609b5741f71697f65ce3852c5d2623;canceled;08/10/2016 20:17;09/10/2016 14:34;14/10/2016 22:45;19/10/2016 18:47;30/11/2016 0:00
e9555dc20eba7e4e62210df1f438ea00;a69ec5f1dbf0907aecdb6eb748f70036;delivered;08/10/2016 11:33;08/10/2016 13:19;12/10/2016 13:19;15/10/2016 13:19;06/12/2016 0:00
3c3ca08854ca922fe8e9cedfd6841c8a;88c36fbd3df96094f90f0315e1d2dd90;unavailable;08/10/2016 12:13;08/10/2016 13:21;;;30/11/2016 0:00
f781dacd75aa73166785a35929546894;6fa16a8d44a2d9a89710e9758688c7f2;delivered;06/10/2016 8:58;06/10/2016 16:08;28/10/2016 14:12;08/11/2016 13:08;28/11/2016 0:00
edb2a55c055efbb898171ec9fd840ab9;193fc54759c7948c87e0795ada003c69;invoiced;06/10/2016 16:34;06/10/2016 17:11;;;28/11/2016 0:00
95d31d53ccc53bca2c13fcd535d67526;345243f3e37e32114d9cf17eb7a11c29;delivered;07/10/2016 14:40;07/10/2016 14:52;15/10/2016 12:33;18/10/2016 1:37;05/12/2016 0:00
ab8e5f9b860cd703f5f647200c2c7b58;ddd605e2739b3dfa7ad248ba164ff869;delivered;06/10/2016 9:07;06/10/2016 15:53;21/10/2016 14:23;31/10/2016 21:42;02/12/2016 0:00
6ad644c08b98d152d28f183097633d41;8b822fa56bbe10f4f14af6500eeed98b;delivered;08/10/2016 4:01;08/10/2016 5:07;15/10/2016 10:13;20/10/2016 21:12;30/11/2016 0:00
ae8a60e4b03c5a4ba9ca0672c164b181;e6f959bf384d1d53b6d68826699bba12;delivered;03/10/2016 22:44;04/10/2016 10:28;30/10/2016 14:22;03/11/2016 14:04;01/12/2016 0:00
123e27a1a4d0b2481d8618ac3dff7d4e;1fe4c3902c5bd6510a869b3d4fd3843b;canceled;08/10/2016 12:44;18/10/2016 15:19;;;18/11/2016 0:00
54bb06e1ca86bd99ee2a8d6288bf4ede;98bfbf477ed9f40a0264f5e527a446be;unavailable;06/10/2016 13:38;06/10/2016 14:22;;;12/12/2016 0:00
82e4f033f60598903866557d89c9c042;97f4b6e455ba303fbf1dfea62b8b6f61;delivered;08/10/2016 10:26;08/10/2016 11:02;12/10/2016 11:02;28/10/2016 14:11;14/12/2016 0:00
b157079a62d77688a0f66043aa1f0306;7bea2f07ef082a136c0fd7d455c8e142;delivered;08/10/2016 15:42;08/10/2016 18:54;12/10/2016 18:54;15/10/2016 18:54;02/12/2016 0:00
51725d3e4bdfc97e28b40543310da8a3;a0f95ab56c6d3a5ba0036b7fdfeda07f;delivered;04/10/2016 15:02;05/10/2016 17:06;09/10/2016 17:06;26/10/2016 13:21;28/11/2016 0:00
5fe46d14177744ae2180101ce19bb414;8dcc5cd0569e6c1cfd0444e4a26419d4;delivered;07/10/2016 10:06;07/10/2016 11:39;15/10/2016 10:32;01/11/2016 16:37;09/12/2016 0:00
1ff217aa612f6cd7c4255c9bfe931c8b;b3a9bf200375f53cc5c6991919c356fd;delivered;04/10/2016 9:16;04/10/2016 9:43;21/10/2016 16:33;24/10/2016 16:33;24/11/2016 0:00
fd4b04818375a4ba579a80c8d37f1b24;9ebd9edc6854d388eb4a9d1283acdf96;delivered;07/10/2016 14:15;07/10/2016 14:31;15/10/2016 10:31;19/10/2016 0:47;01/12/2016 0:00
9315757eaf0e782619bed131508dbddb;93d8e0590f3a63f34c9506149982618b;delivered;07/10/2016 9:41;07/10/2016 10:44;03/11/2016 8:37;07/11/2016 8:45;29/11/2016 0:00
b0cfee6ce5503781be6004e0e31e4309;9e18a290b9d17b14fe33b68a0ea2bfeb;delivered;04/10/2016 18:07;06/10/2016 15:43;21/11/2016 9:33;29/11/2016 15:23;28/11/2016 0:00
f9b03f7a6e5788ffb6cb6b4cd0d01892;e94cba4a769c459e51325766ab2ef270;delivered;10/10/2016 2:17;11/10/2016 5:02;07/11/2016 12:21;16/11/2016 14:13;02/12/2016 0:00
ed90ba41c41da31da8e891ff43a584d1;51d9009f107df3256dcb608b5cb40a7c;delivered;06/10/2016 16:43;07/10/2016 15:59;11/10/2016 15:59;14/10/2016 15:59;28/11/2016 0:00
22613579f7d11cc59c4347526fc3c79e;53cc5d344077104b59d4f6836a90eb0b;delivered;04/10/2016 13:45;04/10/2016 14:27;15/10/2016 10:12;18/10/2016 22:35;28/11/2016 0:00
6eb51c1c9c69f78ea9fd4665fb98b7d2;7235fa173d845addc1fab54a111725f4;delivered;04/10/2016 16:40;06/10/2016 15:56;10/10/2016 15:56;13/10/2016 15:56;24/11/2016 0:00
0a5d7e24850c68bf00d39bd62a9a45ee;cb544b0c548dbf3e9e52914472d56415;delivered;09/10/2016 11:43;10/10/2016 0:23;21/10/2016 18:02;28/10/2016 6:07;06/12/2016 0:00
ed8c7b1b3eb256c70ce0c74231e1da88;da0ba2a9935bca5b4610b0e3bca9d3b4;delivered;04/10/2016 9:59;04/10/2016 10:25;11/11/2016 15:29;18/11/2016 8:51;24/11/2016 0:00
f883e09a1fb01318052c6ab839efb34a;12dca0bf14588cc10f18a9f9abaef604;delivered;10/10/2016 12:54;12/10/2016 3:01;14/10/2016 18:00;28/10/2016 10:27;12/12/2016 0:00
1e8c2b738fde51956f03f1a59bc86003;7df232c2148f611e1be8e3fd383599e0;delivered;08/10/2016 10:07;08/10/2016 11:04;21/10/2016 9:30;04/11/2016 14:32;14/12/2016 0:00
d2d67121a09535b3a7b6a000e58d8625;a17dc8aaea9743dbccaca067b5ac3b43;delivered;04/10/2016 22:15;06/10/2016 16:00;10/10/2016 16:00;13/10/2016 16:00;24/11/2016 0:00
96caf486ad384c707d860dbb4e519794;b7335be40f14f35559f7222d4875b114;delivered;10/10/2016 10:20;11/10/2016 8:57;15/10/2016 8:57;18/10/2016 9:57;02/12/2016 0:00
021d08e4057e5b6414c8d2f69f4f72a0;7470a1ddb5f78a811fbef15b2556781b;delivered;07/10/2016 17:37;07/10/2016 18:01;25/10/2016 12:05;30/10/2016 1:25;19/12/2016 0:00
90bd4466c2905d7b5b56370149e62bcc;f11278c6a8edfe30db8bb9506ecbdff2;delivered;09/10/2016 11:33;10/10/2016 0:22;15/10/2016 10:09;21/10/2016 21:17;06/12/2016 0:00
de8f4a82099fe4fa6bcb8952ca51420f;13db9c37d449305364a897e44f479406;delivered;10/10/2016 16:00;10/10/2016 16:43;14/10/2016 16:43;17/10/2016 17:43;14/12/2016 0:00
7559c51df991c6861e6a8be5fb1e3751;494622d8ca78370960fce737e9ad15c9;delivered;07/10/2016 23:18;11/10/2016 5:02;14/10/2016 18:00;26/10/2016 14:47;01/12/2016 0:00
fb5114c39f632a52598cf770c6076620;94b216231ec09ee34764a8d456126328;delivered;08/10/2016 20:02;09/10/2016 14:35;15/10/2016 10:30;19/10/2016 17:31;06/12/2016 0:00
8fe36dfd03ccfe3ed3d492c146705b9d;f18d013a75e175123bdcf626f02f8212;delivered;09/10/2016 22:34;10/10/2016 12:02;15/10/2016 9:57;18/10/2016 18:04;30/11/2016 0:00
e04f1da1f48bf2bbffcf57b9824f76e1;0d00d77134cae4c58695086ad8d85100;invoiced;05/10/2016 13:22;06/10/2016 15:51;;;29/11/2016 0:00
05bfcf9e287cad216cadb8a850f8db5c;51cc1e38d0489d588d7a687da73b2458;delivered;06/10/2016 10:47;06/10/2016 16:05;30/10/2016 10:54;07/11/2016 11:18;30/11/2016 0:00
5204d67853f827d1ee32810bf8f2d6c2;3dc7eb6da6c008460353d9a171e8fe6d;delivered;04/10/2016 17:25;06/10/2016 15:45;10/10/2016 15:45;13/10/2016 15:45;28/11/2016 0:00
8b160e3e272dcca4665850aae31ae6fd;4773a6473ca23c156f7a69ec38d0eb86;delivered;08/10/2016 22:41;11/10/2016 11:02;21/10/2016 13:58;26/10/2016 15:55;30/11/2016 0:00
517e0a52c193102990befc46a5c5245a;a998e828a104504f72ceb338f92043b6;delivered;06/10/2016 22:34;06/10/2016 23:11;15/10/2016 12:24;18/10/2016 20:23;28/11/2016 0:00
676157c2d1075c88ea0009f8d7d2d389;f6d0beda15d742eb9351737ba24ec199;delivered;07/10/2016 10:18;07/10/2016 11:55;21/10/2016 12:25;09/11/2016 11:51;13/12/2016 0:00
19feb5627c41ea1b36a8e50a469b3644;b8097c8f0c1f58ab56a53812a446a898;delivered;07/10/2016 17:09;07/10/2016 17:32;26/10/2016 11:42;20/10/2016 19:07;01/12/2016 0:00
5cc475c7c03290048eb2e742cd64cb5e;75e8f990b9e289013b1d092614b52487;delivered;04/10/2016 21:54;05/10/2016 3:10;06/12/2016 17:24;12/12/2016 20:31;24/11/2016 0:00
f9c44da06151c190a9a6c9c712873d10;070db51ef1d6a1bd858c21b03de83e66;delivered;08/10/2016 22:11;11/10/2016 15:09;14/10/2016 18:00;15/10/2016 15:09;30/11/2016 0:00
d6e32818428593eefe8ffd7e15acb83e;784210ee365c635556aeb69e14e072fc;delivered;10/10/2016 14:02;12/10/2016 3:01;16/10/2016 4:01;19/10/2016 4:01;16/12/2016 0:00
0891b66cbcc48cf64f31ae9cae3d08d8;3c0b720f2a9aebf70b250e73ef4fda63;delivered;09/10/2016 13:57;10/10/2016 3:55;21/10/2016 18:23;27/10/2016 12:54;30/11/2016 0:00
d2266b035a47467c40d174c6f55cf4dd;28fdcbdf2ebc3b9d20d4a810cec6a8b7;delivered;10/10/2016 4:31;13/10/2016 7:08;17/10/2016 8:08;20/10/2016 8:08;02/12/2016 0:00
0e556f5eafbf3eb399290101b183b10e;198b639c2da0e7f71ae2b720ad67f47d;delivered;06/10/2016 18:50;06/10/2016 19:31;10/10/2016 19:31;13/10/2016 19:31;02/12/2016 0:00
799dc0fd216e2a8e571a2684ddb6f940;f3fecb293f31350518ee2ac197202282;canceled;05/10/2016 22:49;06/10/2016 15:54;;;23/12/2016 0:00
1dd1d53c1ea5df0ef093bf150807315f;9cf0657bb79b3c818fd37100f4526d8d;delivered;07/10/2016 10:44;11/10/2016 4:56;30/10/2016 12:13;31/10/2016 12:13;01/12/2016 0:00
893dc49276696129a9bf6f2a9fe23e57;483da61b9de320d057934319d30504b5;delivered;04/10/2016 20:41;06/10/2016 15:45;31/10/2016 14:38;03/11/2016 15:17;28/11/2016 0:00
bc0e0c28cbe995798d3afb7c7c75d269;a9dc96b027d1252bbac0a9b72d837fc6;delivered;08/10/2016 1:28;08/10/2016 3:19;14/10/2016 17:39;17/10/2016 18:39;02/12/2016 0:00
46046adea0e222a29259bad3d922fee8;e9722ab28655e07763e0ca2751c61c90;delivered;04/10/2016 10:41;04/10/2016 11:06;21/10/2016 16:29;24/10/2016 16:29;28/11/2016 0:00
8729a8f7c27d03afe731463091711489;11ec73ddb032be97ae8f0219cce6cfa3;delivered;05/10/2016 17:16;06/10/2016 15:52;30/10/2016 14:02;01/11/2016 18:18;01/12/2016 0:00
f7886facb594e65f0c41cdbb0583b560;a6d276e9c75cfeb2db5ddec9add0565e;delivered;05/10/2016 20:20;07/10/2016 2:48;14/10/2016 23:21;20/10/2016 18:14;29/11/2016 0:00
75fb23d26903b71ce3dd550ae22d2cc1;3c6484a7438cd35dcc54f53f4b945829;delivered;10/10/2016 9:23;10/10/2016 12:02;14/10/2016 12:02;17/10/2016 13:02;30/11/2016 0:00
45bff70fb7b99a5a33bc8ccb3786e170;21cf8b03074c935aa1de2d527371916f;delivered;09/10/2016 22:38;10/10/2016 12:02;14/10/2016 12:02;17/10/2016 13:02;02/12/2016 0:00
b88cd65e1d90bf6e185bf9b6f0b614cd;b3d9d64d67b27599d01bb7de17a92ab8;delivered;10/10/2016 12:54;11/10/2016 16:13;15/10/2016 16:13;18/10/2016 17:13;30/11/2016 0:00
1aecadf4362edaca7fa033e882076c8d;e81a9f176936e3124dfd90c483bf3289;canceled;04/10/2016 10:05;04/10/2016 10:26;;;24/11/2016 0:00
620b0acb9258b51defbc51804c5298d5;9012f48ac2c416c82819101da4e4b75e;canceled;04/10/2016 11:44;05/10/2016 8:45;;;06/12/2016 0:00
1970f2fb4b83ff962a75b064abc37f4c;45b5b5e9424ca746ad6a3161de453e00;delivered;06/10/2016 7:53;07/10/2016 2:47;21/10/2016 16:32;28/10/2016 10:24;30/11/2016 0:00
ce9840efc17fbec501472f7c784be1bf;950c3e2b1eab245ac9e26cf96a1c6a23;delivered;06/10/2016 23:21;06/10/2016 23:53;21/10/2016 16:25;24/10/2016 16:25;30/11/2016 0:00
67418605ab8f9414a2e238bbcdde1312;bbd6d73964cf368d685856fc8cb04534;delivered;08/10/2016 14:48;08/10/2016 18:34;12/10/2016 18:34;15/10/2016 18:34;30/11/2016 0:00
7254ba1421bac35de5d5da660715bf0e;65e1faa1535d1b4ca089fd7b9e84b5b3;delivered;07/10/2016 22:46;07/10/2016 22:59;26/10/2016 11:41;28/10/2016 12:11;01/12/2016 0:00
dd359d3c294458c6d642b2eea9212bf5;5c58d1ea5a893380ecdd96dd6dfd5ec5;invoiced;04/10/2016 13:02;05/10/2016 3:08;;;24/11/2016 0:00
0a0837a5eee9e7a9ce2b1fa831944d27;4f3f778022aefa22b9f9e52d2c47edf3;delivered;04/10/2016 9:06;06/10/2016 11:43;15/10/2016 10:33;22/10/2016 14:51;24/11/2016 0:00
6b5e619dedba6d4297fb10dd5886912f;9ff88efe6c5c047c8894c5e6c2cd206f;delivered;08/10/2016 17:43;13/10/2016 21:09;17/10/2016 22:09;20/10/2016 22:09;30/11/2016 0:00
1a47da1d66c70489c8e35fe2b5433ab7;3d8e326c3cef3a9bba7ca121baac5fc3;unavailable;07/10/2016 18:16;07/10/2016 18:53;;;07/12/2016 0:00
b330d4bdde86ff11a726ee57dd2a7d75;dfac72372f9e21b7edd69eddd81c7b63;delivered;05/10/2016 22:24;06/10/2016 16:06;14/10/2016 18:31;17/10/2016 19:31;25/11/2016 0:00
2fbb05b3ee700e1897b9fa501e416005;b85708f7ff9d1b6fce163c71086084f9;delivered;10/10/2016 15:37;10/10/2016 16:02;25/10/2016 11:44;25/10/2016 20:11;16/12/2016 0:00
f69ae31bce06a78d626762b53067c7e0;08c95eb831d93a76079d7e24a117db29;invoiced;06/10/2016 0:12;06/10/2016 16:03;;;02/12/2016 0:00
59e7ca596664da0a459a145eb95cc9c5;c851e38392f26d6a33bfe6f717c0fba8;delivered;05/10/2016 14:40;06/10/2016 16:02;21/10/2016 16:20;24/10/2016 16:20;25/11/2016 0:00
d3f7c0e804b501782903f7af749eb797;303f96887b473d72e34c2d0e492fa43b;delivered;10/10/2016 13:57;10/10/2016 14:42;14/10/2016 14:42;17/10/2016 15:42;02/12/2016 0:00
e2ea01f68f92f0c55b08ca739af834b6;258c52543b8045fe23644c47a645c9fb;delivered;08/10/2016 10:55;11/10/2016 5:02;25/10/2016 11:33;27/10/2016 10:58;11/01/2017 0:00
ed83f6065ae47112c8cfbd22e231b6d8;39f51cf31b3d2266b99005da1b5d5b79;invoiced;08/10/2016 11:47;08/10/2016 13:24;;;30/11/2016 0:00
356b492aba2d1a7da886e54e0b6212b7;68c74d748a55f9d29e6698f4b01a0df7;delivered;04/10/2016 14:44;06/10/2016 16:05;30/10/2016 14:23;31/10/2016 14:23;28/11/2016 0:00
12ca240539e7029e0328f0a410c12ad1;0c63b4438ff050942153aaa4c19ad1d3;delivered;10/10/2016 16:00;10/10/2016 16:43;14/10/2016 16:43;17/10/2016 17:43;02/12/2016 0:00
985db56d4cabd2577d0960194dd2cd5a;93b0959b3704e65ceaf6cd4bcdfea834;delivered;04/10/2016 15:35;06/10/2016 15:57;21/10/2016 16:33;28/10/2016 15:03;30/11/2016 0:00
4d66b3a9d12facad48a3b23cc9fe7898;bd6048a0960b15881f1ae5dca277fb52;delivered;04/10/2016 13:40;04/10/2016 14:09;15/10/2016 10:33;17/10/2016 19:41;28/11/2016 0:00
0ec61157a488963fe217233f74c52760;01415cfeb907d8ce0e17075b4c097fe9;delivered;09/10/2016 23:50;10/10/2016 11:04;25/10/2016 13:55;31/10/2016 11:54;02/12/2016 0:00
71303d7e93b399f5bcd537d124c0bcfa;b106b360fe2ef8849fbbd056f777b4d5;canceled;02/10/2016 22:07;06/10/2016 15:50;;;25/10/2016 0:00
02a0eb7c22b0616c767a45954a2a28f6;43d9a8df81f815755d9a258f2ee3135f;invoiced;09/10/2016 10:34;10/10/2016 8:14;;;12/12/2016 0:00
14b01335f19b97fce1437168032ae388;10d74e1a3adaeada0d8da4a2b2891cc3;delivered;05/10/2016 19:09;06/10/2016 15:59;15/10/2016 12:26;18/10/2016 20:37;29/11/2016 0:00
91c96626f9e13b1b71a1f3e7ed52dd7a;45442979a333bc62efccd8a2481481fe;delivered;08/10/2016 21:04;09/10/2016 2:33;13/10/2016 2:33;26/10/2016 14:33;14/12/2016 0:00
2fd1c83dd4714cf3cf796fffb6c8de62;7f51c513004ef3f35e834c142f286778;unavailable;05/10/2016 17:21;06/10/2016 15:55;;;29/11/2016 0:00
eb45ce36240dbf895bef98be0d1a85d3;80a46d4f35bf6a44fb4194ff13d945c9;invoiced;07/10/2016 8:49;08/10/2016 9:30;;;09/12/2016 0:00
5b1376fe61863fe3508011db309e35fe;b9c504b633cd3d85d4128856a67209c2;delivered;04/10/2016 13:16;05/10/2016 3:11;14/10/2016 23:20;17/10/2016 20:24;08/12/2016 0:00
35d3a51724a47ef1d0b89911e39cc4ff;27ab53f26192510ff85872aeb3759dcc;delivered;04/10/2016 14:23;05/10/2016 2:44;14/10/2016 2:44;26/10/2016 15:03;20/12/2016 0:00
f3f12fc90564a9b036680a887cd64668;3c521eac04e2dca4702dcc69789618c2;delivered;04/10/2016 13:15;04/10/2016 13:47;30/10/2016 13:37;01/11/2016 18:07;24/11/2016 0:00
7d7bf3ee337c36ce012762da5f28f53a;75435919ec1c2171f20033e15cbaf004;invoiced;07/10/2016 10:46;07/10/2016 12:14;;;01/12/2016 0:00
